#TARG_NAME	RA-DEG	DEC-DEG	file_rad	file_mask	BJD	ccf_DRS_RV	ccf_DRS_FWHM	ccf_DRS_contrast	ccf_DRS_continuum	ccf_COR_RV	ccf_COR_FWHM	ccf_COR_contrast	ccf_COR_continuum	CCF_NOISE	SCI_SN20	SCI_SN40	SCI_SN60	SKY_SN20	SKY_SN40	SKY_SN60	fluxA	fluxB	BERV	MOON_dits	MOON_El_app	MOON_airmass	MOON_APmag	MOON_surf_bright	MOON_illum	MOON_RV_Obs
EP229004835	186.486604	-1.404572	HARPN.2017-04-20T00-14-25.105	G2	2457863.525593	-31.372332	7.071539	41.164690	5123936.180359	-31.372321	7.069956	41.147573	5125518.480048	0.001163	52.200000	81.900000	101.800000	-0.100000	-0.100000	0.500000	4729471.000000	-1591.920654	-11.387037	120.641268	-23.997000	nan	-9.750000	5.370000	43.488000	1.189360	1
EP229004835	186.486604	-1.404572	HARPN.2017-04-21T01-28-19.636	G2	2457864.576826	-31.375381	7.062805	41.184249	6616300.920529	-31.375585	7.061190	41.168559	6618352.816067	0.001011	60.400000	94.600000	112.800000	-0.200000	0.000000	0.800000	6107333.500000	-2155.227539	-12.005646	133.968999	-16.373900	nan	-9.250000	5.610000	33.084000	1.161190	1
EP229004835	186.486604	-1.404572	HARPN.2017-04-22T02-43-21.618	G2	2457865.628856	-31.374346	7.070947	41.117625	1411949.480215	-31.374923	7.074967	41.111628	1411946.770261	0.002487	26.100000	42.800000	52.400000	-0.100000	0.000000	0.000000	1303384.125000	44.587456	-12.598558	147.730584	-12.587300	nan	-8.640000	5.870000	23.268000	1.165590	1
EP229004835	186.486604	-1.404572	HARPN.2017-05-06T00-00-15.405	G2	2457879.515541	-31.373589	7.068388	41.137886	5222307.663923	-31.373691	7.070004	41.147969	5221182.127740	0.001150	53.900000	84.600000	99.900000	0.000000	0.100000	0.800000	4820710.000000	1232.563599	-18.380032	16.214063	45.572500	1.399000	-11.210000	4.600000	78.465000	0.780480	1
EP229004835	186.486604	-1.404572	HARPN.2017-05-07T23-53-17.371	G2	2457881.510139	-31.373854	7.059894	40.895514	4714528.452111	-31.374225	7.068990	41.073462	4698747.782466	0.001225	56.400000	83.300000	80.400000	0.800000	2.000000	2.500000	4354548.000000	17104.876953	-19.145051	9.027526	53.718100	1.240000	-11.800000	4.150000	92.280000	0.648580	1
EP229004835	186.486604	-1.404572	HARPN.2017-05-19T23-48-25.599	G2	2457893.505915	-31.377574	7.064169	41.189746	6168830.538638	-31.377807	7.063495	41.173787	6170596.004228	0.001049	61.300000	94.300000	101.700000	-0.200000	0.000000	0.600000	5694130.000000	-2026.352051	-23.331127	154.535389	-32.863100	nan	-9.600000	5.470000	39.575000	1.287400	1
EP229004835	186.486604	-1.404572	HARPN.2017-05-20T23-41-54.702	G2	2457894.499507	-31.373861	7.067793	41.183755	3518148.314684	-31.372779	7.067768	41.166808	3519187.407496	0.001432	46.200000	70.800000	74.500000	-0.100000	0.100000	0.300000	3247322.250000	-1181.306152	-23.625835	167.695089	-40.611900	nan	-9.060000	5.720000	29.434000	1.355360	1
EP229004835	186.486604	-1.404572	HARPN.2017-05-21T23-15-53.545	G2	2457895.482844	-31.374475	7.073835	41.145049	3711065.398679	-31.375519	7.073030	41.128372	3712327.244511	0.001390	48.400000	73.100000	75.600000	-0.100000	0.000000	0.200000	3425413.500000	-1434.390869	-23.887981	177.756857	-50.249700	nan	-8.420000	5.980000	20.101000	1.423760	1
EP229004835	186.486604	-1.404572	HARPN.2017-05-22T22-50-29.827	G2	2457896.465439	-31.372485	7.073341	41.146974	5725031.164696	-31.372746	7.071918	41.125979	5726733.040649	0.001095	61.100000	91.300000	92.000000	-0.300000	-0.100000	0.400000	5284368.000000	-2165.722656	-24.140057	164.454759	-54.707100	nan	-7.630000	6.230000	11.954000	1.466010	1
EP229004835	186.486604	-1.404572	HARPN.2017-05-31T22-12-17.081	G2	2457905.438517	-31.369151	7.074595	41.077213	3565950.968323	-31.368540	7.074189	41.061047	3566176.623910	0.001427	46.200000	70.700000	77.700000	0.000000	0.000000	0.300000	3291891.750000	-369.221619	-26.403724	33.562212	33.988400	1.785000	-9.830000	5.390000	43.484000	0.923580	1
EP229004835	186.486604	-1.404572	HARPN.2017-12-15T06-21-11.644	G2	2458102.773911	-31.378569	7.068467	41.098407	2396261.647927	-31.380149	7.067248	41.084502	2396575.804735	0.001794	37.000000	58.700000	62.600000	-0.100000	0.000000	0.200000	2212163.000000	-428.406921	29.644595	45.003868	15.049200	3.801000	-6.930000	6.300000	7.746000	0.896830	1
EP229004835	186.486604	-1.404572	HARPN.2017-12-16T06-32-52.477	G2	2458103.782240	-31.373168	7.074049	41.086936	3041758.705833	-31.373016	7.072197	41.076955	3041815.503613	0.001563	41.900000	66.200000	71.400000	-0.100000	0.000000	0.100000	2807949.000000	-211.663513	29.737553	57.020620	4.637900	10.954000	-6.000000	6.330000	3.447000	0.970040	1
EP229004835	186.486604	-1.404572	HARPN.2017-12-24T05-08-18.459	G2	2458111.724492	-31.374278	7.074077	41.136478	2440178.164856	-31.375030	7.073729	41.119801	2440654.213130	0.001774	31.600000	53.800000	78.300000	0.000000	0.000000	0.200000	2252383.000000	-380.059387	30.418952	151.167641	-70.897200	nan	-8.960000	5.680000	28.758000	1.382290	1
EP229004835	186.486604	-1.404572	HARPN.2018-01-01T06-33-56.144	G2	2458119.784113	-31.368817	7.070567	40.861825	743618.964082	-31.369744	7.077468	40.915452	742073.799558	0.003845	18.600000	30.800000	35.200000	0.000000	0.000000	0.100000	686800.625000	1562.439209	30.208087	98.119972	5.134700	10.083000	-12.570000	3.670000	98.658000	1.188430	1
EP229004835	186.486604	-1.404572	HARPN.2018-01-15T07-07-03.693	G2	2458133.809296	-31.375667	7.071527	39.718092	2466712.202095	-31.377447	7.069658	40.799926	2400739.795105	0.001836	36.800000	58.300000	66.600000	4.000000	4.800000	3.300000	2283486.500000	66829.140625	28.639622	89.807880	6.546500	8.198000	-5.760000	6.290000	2.693000	0.914960	1
EP229004835	186.486604	-1.404572	HARPN.2018-01-26T05-58-28.532	G2	2458144.762807	-31.362974	7.075597	40.853835	506519.864426	-31.363321	7.070943	40.959518	505014.285218	0.005115	14.900000	25.700000	27.900000	0.000000	0.000000	0.100000	467797.750000	1398.292236	26.317139	133.217479	-39.026200	nan	-10.780000	4.880000	64.250000	1.396990	1
EP229004835	186.486604	-1.404572	HARPN.2018-03-07T04-54-18.181	G2	2458184.719301	-31.373634	7.074557	41.035202	2103804.062972	-31.373427	7.071362	41.069560	2102270.362631	0.001940	32.000000	52.600000	68.500000	0.000000	0.000000	0.200000	1942283.500000	1402.732910	10.539671	45.071953	47.420900	1.357000	-10.950000	4.750000	71.191000	0.613120	1
EP229004835	186.486604	-1.404572	HARPN.2018-03-08T04-35-56.006	G2	2458185.707125	-31.369606	7.075675	41.040552	2380076.714321	-31.369566	7.073023	41.047675	2379228.239403	0.001805	33.600000	55.600000	74.400000	0.000000	0.000000	0.200000	2197292.500000	727.106079	10.077523	57.409610	40.731500	1.530000	-10.560000	4.950000	61.871000	0.630650	1
EP229004835	186.486604	-1.404572	HARPN.2018-03-11T03-31-36.683	G2	2458188.663307	-31.366259	7.080414	41.065949	4230189.900216	-31.366930	7.079409	41.050622	4231374.470715	0.001296	49.500000	77.700000	90.300000	-0.100000	-0.100000	0.500000	3904903.000000	-1248.813232	8.698195	92.910867	6.973300	7.754000	-9.230000	5.570000	33.764000	0.901410	1
EP229004835	186.486604	-1.404572	HARPN.2018-03-11T05-34-29.721	G2	2458188.747604	-31.364333	7.075085	41.083722	3411471.538715	-31.363598	7.073323	41.069300	3412141.916820	0.001464	41.800000	69.500000	86.800000	0.000000	-0.100000	0.400000	3149225.000000	-696.933716	8.483306	93.770650	27.201300	2.180000	-9.210000	5.580000	33.220000	0.701280	1
EP229004835	186.486604	-1.404572	HARPN.2018-03-12T00-28-13.225	G2	2458189.535913	-31.367208	7.079194	41.092899	3591404.106922	-31.367509	7.079260	41.080027	3592439.185248	0.001420	44.700000	71.400000	85.100000	0.000000	-0.100000	0.300000	3315104.000000	-1001.962036	8.574490	102.651801	-38.496500	nan	-8.750000	5.760000	26.276000	1.239200	1
EP229004835	186.486604	-1.404572	HARPN.2018-03-31T22-35-28.019	G2	2458209.457708	-31.368009	7.075721	40.665439	5088629.553148	-31.367879	7.074838	40.979262	5048401.260758	0.001185	54.400000	85.100000	99.900000	1.800000	3.900000	4.900000	4701405.000000	39935.875000	-1.563687	11.197270	39.409800	1.573000	-12.570000	3.560000	99.574000	0.790480	1
EP229004835	186.486604	-1.404572	HARPN.2018-04-05T01-39-55.485	G2	2458213.585644	-31.375925	7.070047	41.118322	5862708.096601	-31.376010	7.068767	41.114621	5862989.755223	0.001081	61.200000	92.600000	99.600000	0.000000	0.000000	0.700000	5411972.000000	-502.119202	-3.999447	63.946043	26.786500	2.211000	-11.180000	4.580000	78.522000	0.756820	1
EP229004835	186.486604	-1.404572	HARPN.2018-04-06T02-52-23.325	G2	2458214.634668	-31.374685	7.074265	41.101931	5138259.853038	-31.374779	7.074217	41.100577	5138453.509415	0.001163	55.500000	86.900000	97.100000	-0.100000	0.000000	0.600000	4743143.000000	-243.656754	-4.646945	76.558086	30.032500	1.992000	-10.820000	4.800000	69.701000	0.692740	1
EP229004835	186.486604	-1.404572	HARPN.2018-04-07T01-57-41.440	G2	2458215.596008	-31.374281	7.073349	40.956045	679040.998780	-31.376759	7.077722	41.023011	677315.748721	0.004112	17.400000	28.700000	35.900000	0.000000	0.000000	0.000000	627016.812500	1623.742920	-5.050787	88.169979	11.935500	4.733000	-10.460000	4.990000	60.861000	0.855930	1
EP229004835	186.486604	-1.404572	HARPN.2018-04-08T01-07-31.872	G2	2458216.560945	-31.372473	7.071751	40.985500	1003828.774435	-31.372225	7.070108	41.050678	1002858.706817	0.003116	22.800000	36.400000	42.400000	0.000000	0.000000	0.000000	926883.250000	962.088318	-5.456052	99.173541	-8.269600	nan	-10.080000	5.180000	51.834000	1.031550	1
EP229004835	186.486604	-1.404572	HARPN.2018-04-24T23-58-01.281	G2	2458233.513520	-31.368446	7.076123	41.033962	3992827.635391	-31.368534	7.078011	41.046663	3991418.900971	0.001341	43.700000	70.700000	95.500000	0.000000	0.000000	0.700000	3686218.000000	1467.953369	-13.563197	34.838281	44.175000	1.433000	-11.090000	4.740000	72.710000	0.860290	1
EP229004835	186.486604	-1.404572	HARPN.2018-04-25T01-23-46.133	G2	2458233.573992	-31.371070	7.071758	41.062077	2671306.322577	-31.371488	7.070972	41.100614	2669134.651247	0.001686	37.100000	59.400000	73.300000	0.000000	0.100000	0.500000	2466162.500000	2139.840332	-13.733050	34.130629	27.121100	2.186000	-11.100000	4.730000	73.160000	0.989460	1
EP229004835	186.486604	-1.404572	HARPN.2018-04-25T23-41-04.901	G2	2458234.502515	-31.375114	7.069977	41.069751	4082245.836608	-31.375330	7.070621	41.093087	4080489.008806	0.001321	50.400000	76.200000	81.800000	0.000000	0.000000	0.600000	3768769.000000	1835.196533	-13.979731	21.047330	56.027600	1.205000	-11.450000	4.500000	82.003000	0.758100	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-05T00-05-49.011	G2	2458243.519943	-31.376820	7.068358	41.167251	3063082.745422	-31.376602	7.066795	41.155833	3063555.666227	0.001552	41.600000	64.600000	75.500000	0.000000	0.000000	0.300000	2827363.250000	-553.486328	-17.867155	95.146555	4.251100	11.737000	-11.070000	4.640000	77.098000	0.922690	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-06T23-52-37.863	G2	2458245.509325	-31.372873	7.065815	41.177814	4044714.617509	-31.372582	7.063515	41.169190	4045657.655285	0.001325	46.200000	72.800000	91.400000	-0.200000	0.000000	0.400000	3733485.750000	-946.418335	-18.638494	118.281403	-13.316900	nan	-10.380000	5.030000	59.711000	1.069620	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-10T00-44-54.202	G2	2458248.545625	-31.373726	7.076498	41.144679	6241530.952931	-31.373579	7.076171	41.127873	6243256.077035	0.001045	64.300000	96.400000	95.500000	-0.200000	-0.100000	0.400000	5760925.000000	-2141.308105	-19.893562	154.774509	-29.981600	nan	-9.080000	5.670000	31.140000	1.233510	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-11T00-34-14.946	G2	2458249.538349	-31.372907	7.076421	41.116386	2916892.199572	-31.372559	7.075580	41.088415	2917527.468544	0.001599	42.700000	65.000000	67.500000	0.000000	-0.100000	0.100000	2692444.500000	-866.106018	-20.251338	167.044416	-37.391800	nan	-8.500000	5.910000	22.302000	1.300790	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-12T00-32-20.583	G2	2458250.536511	-31.371382	7.077191	41.104523	3954493.842712	-31.370964	7.077436	41.088495	3955607.901290	0.001343	47.400000	73.900000	86.300000	-0.100000	0.000000	0.300000	3650260.000000	-1125.244629	-20.616509	177.029721	-43.759500	nan	-7.810000	6.150000	14.373000	1.360110	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-13T01-07-39.506	G2	2458251.560955	-31.372872	7.074588	41.042483	1345352.375195	-31.372046	7.069924	41.047226	1344941.190935	0.002567	26.300000	42.400000	49.900000	0.000000	0.000000	0.100000	1242043.625000	293.839172	-21.035278	165.707056	-45.248600	nan	-6.960000	6.350000	7.691000	1.399100	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-14T00-52-38.166	G2	2458252.551129	-31.368481	7.075057	41.134849	3876976.728891	-31.369322	7.073545	41.122467	3878018.230514	0.001359	45.500000	72.800000	88.700000	0.000000	0.000000	0.300000	3578576.250000	-1053.794556	-21.370590	152.251734	-48.208900	nan	-5.940000	6.360000	2.969000	1.439960	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-15T00-57-50.334	G2	2458253.554356	-31.365861	7.082205	41.067544	3066312.513492	-31.366328	7.081017	41.050829	3066716.854688	0.001556	38.600000	63.100000	83.200000	-0.100000	-0.100000	0.200000	2830454.750000	-418.971924	-21.727562	138.122954	-48.098200	nan	-4.810000	5.610000	0.507000	1.465360	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-15T23-49-13.591	G2	2458254.506764	-31.373138	7.082010	41.009470	1442888.546205	-31.373218	7.081739	40.996254	1442498.271803	0.002457	28.000000	43.900000	50.100000	0.000000	0.000000	0.100000	1332063.000000	299.374329	-21.959516	124.472917	-39.196800	nan	-4.840000	5.620000	0.521000	1.437610	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-29T23-12-23.518	G2	2458268.479888	-31.307465	7.205529	40.096112	611648.093631	-31.355947	7.121068	40.806289	600400.305517	0.004576	16.200000	26.900000	33.200000	0.500000	1.100000	1.100000	564913.750000	10461.230469	-25.955896	66.785950	35.290600	1.728000	-12.460000	3.560000	99.727000	0.669200	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-30T22-41-11.567	G2	2458269.458762	-31.369064	7.076056	41.114646	4764435.600371	-31.370430	7.071775	41.122877	4763053.481792	0.001212	55.800000	83.900000	84.500000	0.000000	0.200000	0.500000	4397858.000000	1053.166504	-26.142156	78.802277	21.409500	2.723000	-12.180000	3.800000	98.033000	0.783300	1
EP229004835	186.486604	-1.404572	HARPN.2018-05-31T22-36-27.452	G2	2458270.454810	-31.366994	7.078489	41.106274	3269365.317124	-31.368641	7.076945	41.093906	3268363.018538	0.001498	44.100000	68.000000	75.500000	-0.100000	0.000000	0.300000	3017784.000000	789.594604	-26.363161	90.774995	12.564100	4.510000	-11.880000	4.050000	94.553000	0.851020	1
EP229004835	186.486604	-1.404572	HARPN.2018-06-01T21-18-22.243	G2	2458271.400618	-31.370264	7.076143	41.123407	4898349.293631	-31.370490	7.074397	41.108320	4899606.198694	0.001193	53.000000	82.300000	96.500000	-0.100000	0.000000	0.500000	4521383.500000	-1388.222656	-26.444197	101.594830	-11.471800	nan	-11.590000	4.270000	89.776000	1.056170	1
EP229004835	186.486604	-1.404572	HARPN.2018-06-02T21-36-39.082	G2	2458272.413411	-31.369723	7.077532	41.131461	4657928.954718	-31.369438	7.077033	41.111760	4659390.616761	0.001226	53.700000	81.400000	88.600000	-0.100000	0.000000	0.400000	4299325.000000	-1658.181396	-26.696953	113.546832	-16.694900	nan	-11.290000	4.480000	83.320000	1.091520	1
EP229004835	186.486604	-1.404572	HARPN.2018-06-03T21-24-45.806	G2	2458273.405452	-31.368344	7.070937	41.144491	2899458.458340	-31.369312	7.071514	41.127752	2900128.649383	0.001602	40.800000	63.300000	72.600000	-0.200000	0.000000	0.200000	2676372.500000	-699.287354	-26.886088	125.203527	-29.855600	nan	-10.980000	4.680000	75.905000	1.182720	1
EP229004835	186.486604	-1.404572	HARPN.2018-06-04T21-24-59.319	G2	2458274.404969	-31.368656	7.076453	41.123987	5922486.247092	-31.368630	7.076058	41.104636	5924284.876206	0.001076	63.000000	93.600000	92.300000	-0.200000	0.000000	0.500000	5466679.000000	-2201.844727	-27.088259	136.994757	-38.441200	nan	-10.660000	4.880000	67.441000	1.239910	1
EP229004835	186.486604	-1.404572	HARPN.2018-06-05T21-45-21.320	G2	2458275.418477	-31.368751	7.075124	41.092031	8648748.747493	-31.368587	7.073516	41.082314	8651003.734137	0.000879	76.600000	112.600000	112.200000	-0.300000	0.000000	0.700000	7983764.500000	-2921.370117	-27.320048	149.097119	-42.188100	nan	-10.310000	5.080000	58.092000	1.273840	1
EP229004835	186.486604	-1.404572	HARPN.2018-06-06T22-09-29.414	G2	2458276.435560	-31.372914	7.075735	41.118180	6153507.404249	-31.373257	7.075058	41.100043	6155177.856455	0.001053	64.000000	95.500000	95.200000	-0.300000	-0.100000	0.500000	5680035.000000	-2117.363770	-27.551605	161.411725	-45.213000	nan	-9.920000	5.290000	48.249000	1.309430	1
EP229004835	186.486604	-1.404572	HARPN.2018-06-07T21-43-47.727	G2	2458277.417820	-31.371213	7.072321	41.125936	9058566.377607	-31.371184	7.071601	41.110048	9060786.574081	0.000856	79.100000	116.000000	111.800000	-0.200000	0.000000	0.800000	8361774.000000	-3024.169922	-27.687380	173.205650	-54.388900	nan	-9.490000	5.500000	38.585000	1.368550	1
EP229004835	186.486604	-1.404572	HARPN.2018-06-09T21-46-58.939	G2	2458279.419857	-31.371908	7.075893	41.112632	7590582.470202	-31.371874	7.074627	41.097884	7592879.634731	0.000942	73.000000	106.600000	99.100000	-0.300000	-0.100000	0.700000	7006603.000000	-3017.032715	-28.030427	159.588324	-55.412700	nan	-8.350000	5.990000	19.845000	1.428430	1
EP229004835	186.486604	-1.404572	HARPN.2018-06-10T21-27-24.500	G2	2458280.406108	-31.370532	7.072018	41.112883	7346553.497089	-31.370515	7.072438	41.091786	7348656.588251	0.000957	67.300000	102.100000	112.000000	-0.200000	-0.100000	0.800000	6781654.000000	-2396.611084	-28.152637	146.125497	-49.229200	nan	-7.590000	6.240000	12.016000	1.432540	1
EP229004835	186.486604	-1.404572	HARPN.2018-12-22T06-42-11.502	G2	2458474.789146	-31.375229	7.066218	41.162335	7812419.802120	-31.375250	7.064239	41.167060	7810761.825117	0.000926	67.300000	106.100000	121.300000	0.000000	0.200000	1.400000	7211469.000000	1388.272705	30.158406	103.159002	5.468100	9.567000	-12.670000	3.540000	99.542000	1.153320	1
EP229004835	186.486604	-1.404572	HARPN.2018-12-26T05-44-56.109	G2	2458478.749973	-31.371812	7.072291	41.103680	3269838.675968	-31.371871	7.071792	41.119308	3268493.094566	0.001497	46.000000	70.700000	68.900000	0.000000	0.100000	0.400000	3018457.000000	1311.742554	30.393475	43.911412	66.599200	1.089000	-11.640000	4.410000	83.387000	0.752020	1
EP229004835	186.486604	-1.404572	HARPN.2018-12-27T05-22-14.955	G2	2458479.734320	-31.374697	7.068393	41.143404	5598973.937307	-31.374610	7.067589	41.142817	5598661.995912	0.001108	60.400000	92.900000	91.900000	-0.200000	0.000000	0.700000	5168352.500000	79.880753	30.443960	29.354006	72.832100	1.046000	-11.230000	4.670000	73.684000	0.696370	1
EP229004835	186.486604	-1.404572	HARPN.2018-12-31T05-44-52.311	G2	2458483.750200	-31.376329	7.068324	41.162658	3867474.276617	-31.376254	7.067485	41.145555	3868374.719500	0.001358	50.800000	76.900000	72.900000	-0.100000	-0.100000	0.300000	3569887.500000	-1151.548584	30.366615	26.353538	-35.845300	nan	-9.280000	5.580000	32.465000	1.297630	1
EP229004835	186.486604	-1.404572	HARPN.2019-01-01T04-17-20.113	G2	2458484.690248	-31.373516	7.082116	41.013926	1275503.404232	-31.373158	7.078640	41.033780	1275190.114163	0.002664	26.900000	42.900000	44.600000	0.000000	0.000000	0.000000	1177522.375000	283.285461	30.473460	39.215787	9.529300	5.842000	-8.520000	5.880000	21.268000	0.976830	1
EP229004835	186.486604	-1.404572	HARPN.2019-01-03T06-00-16.830	G2	2458486.761418	-31.376130	7.083729	41.089178	4157628.353234	-31.375882	7.083311	41.079978	4158327.442913	0.001310	45.600000	75.400000	95.900000	-0.100000	0.000000	0.600000	3837590.500000	-625.587097	30.205885	65.311221	6.467900	8.285000	-6.840000	6.310000	7.046000	0.957030	1
EP229004835	186.486604	-1.404572	HARPN.2019-01-04T06-17-12.389	G2	2458487.772804	-31.371646	7.080561	41.082034	3630279.552531	-31.372118	7.080417	41.062315	3630997.966281	0.001412	47.500000	73.700000	76.200000	-0.100000	-0.100000	0.300000	3351008.500000	-897.744873	30.112034	77.425254	0.101300	36.448000	-5.830000	6.290000	2.792000	0.993520	1
EP229004835	186.486604	-1.404572	HARPN.2019-01-05T06-20-15.324	G2	2458488.773772	-31.374502	7.080643	41.076853	2355070.494482	-31.373530	7.081087	41.074648	2355271.784947	0.001815	33.900000	55.900000	71.300000	-0.100000	0.000000	0.200000	2173919.750000	-134.649628	30.035440	89.574566	-10.133800	nan	-4.700000	5.520000	0.490000	1.060900	1
EP229004835	186.486604	-1.404572	HARPN.2019-01-06T06-41-21.210	G2	2458489.790020	-31.373157	7.071140	41.110734	2287879.375819	-31.372310	7.070267	41.102763	2287932.442709	0.001842	36.800000	57.700000	61.700000	0.000000	0.000000	0.200000	2111988.000000	-119.570938	29.908396	101.818574	-16.108500	nan	-4.160000	4.110000	0.082000	1.093070	1
EP229004835	186.486604	-1.404572	HARPN.2019-01-19T06-09-45.796	G2	2458502.769036	-31.368011	7.077516	41.073229	5505297.890963	-31.368188	7.076971	41.055188	5506768.313373	0.001122	57.400000	90.400000	98.100000	-0.300000	-0.100000	0.600000	5082058.000000	-1689.297119	28.018155	95.194594	-1.552300	nan	-12.140000	4.010000	94.066000	1.219210	1
EP229004835	186.486604	-1.404572	HARPN.2019-01-20T05-05-40.383	G2	2458503.725074	-31.374011	7.080492	41.041968	4216465.399937	-31.373850	7.080345	41.050184	4214756.435161	0.001301	49.300000	78.200000	88.100000	0.000000	0.100000	0.600000	3892419.500000	1644.062744	27.929798	81.475279	22.417800	2.608000	-12.520000	3.710000	98.321000	1.051510	1
EP229004835	186.486604	-1.404572	HARPN.2019-01-21T03-31-14.083	G2	2458504.659536	-31.373486	7.073311	41.037339	2395891.929444	-31.373405	7.073227	41.077049	2392885.154056	0.001798	34.000000	56.600000	72.500000	0.100000	0.100000	0.400000	2211969.000000	2819.127441	27.887198	67.053989	56.478500	1.199000	-12.900000	3.380000	99.985000	0.815020	1
