FILE                                                    	HIERARCH TNG DRS CCF RVC	HIERARCH TNG DRS CCF FWHM	HIERARCH TNG DRS CCF CONTRAST	HIERARCH TNG DRS CCF NOISE	HIERARCH TNG TEL TARG MAG	AIRMASS           	HIERARCH TNG DRS BERV	HIERARCH TNG DRS SPE EXT SN20	HIERARCH TNG DRS SPE EXT SN50	HIERARCH TNG DRS SPE EXT SN68	
HARPN.2015-03-17T23-44-26.278_V1.9_ccf_K5	28.926374126208         	3.93312154282987         	43.3316011829657             	0.12227103799559          	12.1                     	1.1820389932183228	-1.14275400222686    	0.                           	0.                           	0.2
HARPN.2015-03-18T00-17-08.858_V1.9_ccf_K5	18.059305298511         	0.693907815829131        	56.7174787118166             	0.115812288905962         	12.1                     	1.1599108117002455	-1.21203651729634    	0.                           	0.                           	0.1
HARPN.2015-03-25T22-27-20.960_ccf_K5     	13.1521254885899        	0.684123285455839        	41.5698227773793             	0.126167210189472         	12.17                    	1.2589224000004648	-5.14163296077059    	0.                           	0.                           	0.1
HARPN.2015-03-26T02-53-24.660_ccf_K5     	17.4149028459798        	0.754022641208256        	36.6411903524743             	0.160229778637453         	12.17                    	1.6116315107364667	-5.67875011337138    	0.                           	0.                           	0.
HARPN.2015-03-26T22-44-38.930_V1.9_ccf_K5	31.5056027927655        	0.901597269747049        	62.1205705478692             	0.0977404892071112        	12.1                     	1.2158078577717872	-5.68981932610534    	0.                           	0.                           	0.
HARPN.2015-03-26T23-15-05.188_V1.9_ccf_K5	25.1751118150051        	0.956172488399358        	58.8565534328544             	0.117145039110536         	12.1                     	1.1760738910257604	-5.74722442041676    	0.                           	0.                           	0.
HARPN.2015-03-28T01-05-23.222_V1.9_ccf_K5	48.7834031795008        	0.719563560538485        	39.9093223318049             	0.133923441944351         	12.1                     	1.2230601486797141	-6.48607922131907    	0.                           	0.                           	0.1
HARPN.2015-03-28T01-35-51.009_V1.9_ccf_K5	44.5687031187484        	1.23488031967427         	46.388433364288              	0.118724658883142         	12.1                     	1.2935224863055281	-6.55055522816958    	0.                           	0.                           	0.1
HARPN.2015-03-31T00-37-42.577_V1.9_ccf_K5	51.6576502119084        	5.22791521292181         	7.24059892692413             	0.119446877764812         	12.1                     	1.1975146351836707	-7.93111607433441    	0.3                          	0.8                          	0.5
HARPN.2015-03-31T01-08-07.614_V1.9_ccf_K5	33.6604098564456        	0.88405506790354         	8.07275196957529             	0.122944399688323         	12.1                     	1.2528732971869367	-7.99408429582961    	0.3                          	0.8                          	0.5
HARPN.2015-04-04T23-28-13.233_V1.9_ccf_K5	12.4297029787074        	1.06499844298344         	7.54839815089707             	0.123710771643748         	12.1                     	1.158787617960674 	-10.2276206393799    	0.5                          	0.5                          	0.5
HARPN.2015-04-04T23-58-38.691_V1.9_ccf_K5	14.0239992781171        	-0.513487809170808       	5.7249934215217              	0.115374760111692         	12.1                     	1.1753195845691864	-10.2929121261723    	0.5                          	0.6                          	0.4
HARPN.2015-04-06T00-09-46.725_V1.9_ccf_K5	16.1346230266706        	2.16575414856492         	7.71066023720551             	0.125634648362293         	12.1                     	1.1916464896639039	-10.7951323255404    	0.3                          	0.4                          	0.4
HARPN.2015-04-06T00-40-12.584_V1.9_ccf_K5	17.5424648353388        	0.779110844854191        	8.88376079496212             	0.128415526902728         	12.1                     	1.2431819103028492	-10.8577211161576    	0.3                          	0.4                          	0.2
HARPN.2015-04-06T01-45-02.694_ccf_K5     	26.0572739584737        	0.727094731608943        	22.9739288662651             	0.124974538282224         	12.17                    	1.3578946214862337	-10.9837969784845    	0.                           	0.1                          	0.
HARPN.2015-04-09T00-27-59.582_V1.9_ccf_K5	18.6375488300233        	1.91032518385329         	20.6522485840845             	0.130609660403536         	12.1                     	1.242397944600299 	-12.250607956713     	0.                           	0.                           	0.3
HARPN.2015-04-09T00-58-25.026_V1.9_ccf_K5	46.3197797561666        	0.986990583747916        	22.0549804593117             	0.133112659093013         	12.1                     	1.3230182540687783	-12.3096910011305    	0.1                          	0.                           	0.2
HARPN.2015-04-10T00-28-12.948_V1.9_ccf_K5	34.8144750985185        	0.855103136742163        	43.561171892865              	0.127097277310053         	12.1                     	1.2514575617696362	-12.7158055597977    	0.                           	0.                           	0.2
HARPN.2015-04-10T00-58-37.601_V1.9_ccf_K5	22.9479733802188        	1.34270109263433         	40.4420209932204             	0.11843823790284          	12.1                     	1.3366285285683623	-12.7759114794909    	0.                           	0.                           	0.1
HARPN.2015-04-11T01-06-29.394_V1.9_ccf_K5	34.2579884195514        	0.923396887220462        	30.5102809706509             	0.155631463215998         	12.1                     	1.3796723622616716	-13.2525323757318    	0.                           	0.                           	0.2
HARPN.2015-04-11T01-36-53.308_V1.9_ccf_K5	13.9178450023034        	0.92527943840428         	28.3932292107202             	0.134501928596356         	12.1                     	1.5255009224724616	-13.3054302264871    	0.                           	0.                           	0.
HARPN.2015-04-11T20-26-49.093_V1.9_ccf_K5	30.063719168018         	-0.862700158684214       	27.1561551282795             	0.150990167509156         	12.1                     	1.4432583956466216	-13.1550530913685    	0.                           	0.                           	0.
HARPN.2015-04-13T02-01-16.838_V1.9_ccf_K5	16.8514223406719        	2.23540192384921         	56.394013453639              	0.149933686355854         	12.1                     	1.7574320532219543	-14.2582863917691    	0.                           	0.                           	0.1
HARPN.2015-04-13T02-31-42.302_V1.9_ccf_K5	22.1271743897591        	1.24198971819611         	41.3432283816291             	0.147219753364935         	12.1                     	1.6019588605769635	-14.3033129253467    	0.                           	0.                           	0.
HARPN.2015-04-25T01-10-07.216_V1.9_ccf_K5	32.5433895854177        	0.85812265344448         	60.4037495564436             	0.132802380281322         	12.1                     	1.7230657468195456	-19.2331034962417    	0.                           	0.                           	0.
HARPN.2015-04-25T01-40-32.775_V1.9_ccf_K5	47.1799789317649        	1.25367458298438         	46.8280489223503             	0.121162765620154         	12.1                     	2.042777077765394 	-19.2766184199943    	0.                           	0.                           	0.1
HARPN.2015-04-26T22-04-14.593_V1.9_ccf_K5	16.2315293693788        	3.42539258382572         	14.5523705196375             	0.136793052237337         	12.1                     	1.1593888786880862	-19.6487822396321    	0.1                          	0.                           	0.1
HARPN.2015-04-26T22-34-39.648_V1.9_ccf_K5	48.2763867176106        	2.44887247376997         	13.5367551816566             	0.108951902824962         	12.1                     	1.1777036315557792	-19.708471479817     	0.                           	0.1                          	0.1
HARPN.2015-04-28T00-29-50.724_V1.9_ccf_K5	45.4318408442368        	0.792221570248581        	13.0883327712023             	0.127146673602011         	12.1                     	1.524564400402469 	-20.3004470098951    	0.2                          	0.5                          	0.5
HARPN.2015-04-28T01-00-16.979_V1.9_ccf_K5	41.5371872832303        	2.95953263539097         	8.92472831001718             	0.12028962330131          	12.1                     	1.7395764646079437	-20.3460877174829    	0.3                          	0.4                          	0.3
HARPN.2015-05-02T22-41-48.092_V1.9_ccf_K5	19.9175022836856        	1.38251310925749         	3.22380481995533             	0.10143434082002          	12.1                     	1.2193240386132491	-21.8605464363661    	1.1                          	2.3                          	1.8
HARPN.2015-05-02T23-12-13.216_V1.9_ccf_K5	13.6005966979844        	1.5171275926847          	1.72398568147156             	0.118158247637567         	12.1                     	1.2876995288071185	-21.9240399577072    	1.3                          	3.1                          	2.4
HARPN.2015-05-04T00-45-21.716_V1.9_ccf_K5	13.3056957985351        	1.42427727761236         	3.58801019899997             	0.110086791872109         	12.1                     	1.8189749907223551	-22.4157926863478    	0.8                          	1.3                          	0.7
HARPN.2015-05-04T01-15-46.770_V1.9_ccf_K5	22.9231156994209        	0.814968595842014        	4.72054242408977             	0.14303608499137          	12.1                     	2.19392235247681  	-22.4565306676856    	0.8                          	1.                           	0.5
HARPN.2015-05-04T21-49-06.854_V1.9_ccf_K5	48.9176739685956        	0.63682312553876         	16.3626273844182             	0.150786749176111         	12.1                     	1.1665710587105749	-22.4220371778773    	0.3                          	0.1                          	0.2
HARPN.2015-05-04T22-19-32.353_V1.9_ccf_K5	39.8359505604653        	1.08923887498336         	15.1368614635234             	0.101109372079241         	12.1                     	1.1967762024523847	-22.4835997169241    	0.2                          	0.2                          	0.1
HARPN.2015-05-05T23-13-06.625_V1.9_ccf_K5	41.0457678630249        	1.61947198724019         	15.8169691284469             	0.120009171519953         	12.1                     	1.3258031074318415	-22.9088886499693    	0.1                          	0.1                          	0.2
HARPN.2015-05-05T23-43-30.977_V1.9_ccf_K5	39.9946790874621        	1.11905879149581         	15.5536612629245             	0.130680030531628         	12.1                     	1.4465441525924594	-22.9648584811442    	0.1                          	0.2                          	0.2
HARPN.2015-05-10T22-45-17.581_V1.9_ccf_K5	46.4744632378806        	-0.599601107536102       	34.5867040869426             	0.11721847755486          	12.1                     	1.3005341743062961	-24.3743808650055    	0.                           	0.                           	0.3
HARPN.2015-05-10T23-15-43.098_V1.9_ccf_K5	48.0497044297899        	2.20559017115655         	43.3503484118683             	0.136055346154648         	12.1                     	1.4095224271372737	-24.4287228331498    	0.                           	0.                           	0.1
HARPN.2015-05-11T23-09-18.239_V1.9_ccf_K5	38.9371728492203        	0.721546559082534        	55.7713404365098             	0.128396532580662         	12.1                     	1.3929022976087284	-24.6957016338477    	0.                           	0.                           	0.1
HARPN.2015-05-13T22-42-27.593_V1.9_ccf_K5	13.16695266997          	1.20083547707873         	38.0113763803707             	0.147799508800658         	12.1                     	1.3285522103745953	-25.2012520822307    	0.                           	0.                           	0.
HARPN.2015-05-13T23-12-53.106_V1.9_ccf_K5	48.7076945934241        	0.636826843578419        	36.5223648400835             	0.169552194405697         	12.1                     	1.4504745059834385	-25.2551824098437    	0.                           	0.                           	0.
HARPN.2015-05-16T22-24-45.392_V1.9_ccf_K5	41.4287907040059        	-0.733048554956873       	55.7065663897011             	0.105190181172398         	12.1                     	1.3097174352535275	-25.9338385580373    	0.                           	0.                           	0.2
HARPN.2015-05-16T22-55-10.858_V1.9_ccf_K5	22.2425815897189        	3.09659715084079         	31.288765387151              	0.136604366021621         	12.1                     	1.4230202894126331	-25.986998238992     	0.                           	0.                           	0.1
HARPN.2015-05-17T22-49-08.124_ccf_K5     	14.7594512070147        	0.729472966898648        	80.4886153621544             	0.103174713881975         	12.17                    	1.4136251410177845	-26.2160602240841    	0.                           	0.                           	0.3
HARPN.2015-05-17T23-19-34.383_ccf_K5     	29.6993963311891        	0.903361554865974        	92.8589494633969             	0.118421390897655         	12.17                    	1.5753868486975937	-26.2642796084587    	0.                           	0.                           	0.1
HARPN.2015-05-18T22-17-57.055_ccf_K5     	22.967873348878         	1.96935374171902         	46.5432512316336             	0.148608748494459         	12.17                    	1.312820583865523 	-26.3893570032397    	0.                           	0.                           	0.2
HARPN.2015-05-18T22-48-21.984_ccf_K5     	49.8758863355424        	0.556177782748026        	56.3322327474735             	0.173378001895533         	12.17                    	1.4275114315256348	-26.4436401176622    	0.                           	0.                           	0.1
HARPN.2015-05-29T21-58-19.577_V1.9_ccf_K5	21.2571079219149        	4.25492735152361         	8.12617975791593             	0.118369664479581         	12.1                     	1.3981492045775008	-28.35181147979      	0.1                          	0.1                          	0.1
HARPN.2015-05-29T22-28-45.041_V1.9_ccf_K5	30.2103086774333        	0.952456478529822        	26.3657600136545             	0.144605967774555         	12.1                     	1.4261659665316417	-28.3954272210217    	0.2                          	0.1                          	0.
HARPN.2015-05-30T21-26-22.181_V1.9_ccf_K5	45.9090437589379        	-0.679481433735685       	24.1158565592958             	0.0987420878743482        	12.1                     	1.2996199933545598	-28.4298011618868    	0.2                          	0.2                          	0.3
HARPN.2015-05-30T21-56-48.039_V1.9_ccf_K5	25.4921315917046        	0.9265185443059          	10.7563771356505             	0.13109077922906          	12.1                     	1.4082590952899665	-28.482918663821     	0.2                          	0.2                          	0.2
HARPN.2015-06-01T21-13-53.684_V1.9_ccf_K5	43.3945168969991        	0.6888164944649          	9.21667000514788             	0.148081436470425         	12.1                     	1.286644723048521 	-28.6542196778997    	0.3                          	0.1                          	0.3
HARPN.2015-06-01T21-44-19.140_V1.9_ccf_K5	10.4501439399821        	0.791773595601775        	13.3600855665233             	0.124338856878747         	12.1                     	1.3889826318829839	-28.704303024197     	0.3                          	0.2                          	0.2
HARPN.2015-06-02T21-21-57.928_V1.9_ccf_K5	15.0601793039294        	1.02575718782576         	9.52632072199373             	0.122857775676205         	12.1                     	1.3222666954339684	-28.7799570063612    	0.3                          	0.3                          	0.3
HARPN.2015-06-02T21-52-22.970_V1.9_ccf_K5	22.5002348823143        	1.25876279185634         	9.58942910176183             	0.144390659798457         	12.1                     	1.4414479599688819	-28.8267166118698    	0.3                          	0.3                          	0.2
HARPN.2015-06-03T21-42-36.515_V1.9_ccf_K5	46.8266676640104        	1.03795678522688         	16.611302049212              	0.127624530296699         	12.1                     	1.414885825852346 	-28.9155313461797    	0.1                          	0.1                          	0.2
HARPN.2015-06-03T22-13-01.237_V1.9_ccf_K5	29.9732492170113        	1.75177483944207         	16.5031225585081             	0.118654665337702         	12.1                     	1.5771390764962143	-28.9614252606762    	0.2                          	0.1                          	0.2
HARPN.2015-06-04T21-17-14.547_V1.9_ccf_K5	30.075886691997         	1.33863601006709         	77.4223702262771             	0.137244787873429         	12.1                     	1.3325871292809117	-28.9701129857924    	0.                           	0.                           	0.1
HARPN.2015-06-04T21-47-39.604_V1.9_ccf_K5	10.7804570663582        	0.589433234178626        	45.7455030138758             	0.11879039800958          	12.1                     	1.4565023566669348	-29.0175797246637    	0.                           	0.1                          	0.1
HARPN.2015-06-06T21-09-56.716_ccf_K5     	48.8238349608693        	0.901278835957561        	63.0451902808491             	0.124810580410452         	12.17                    	1.3346273764112306	-29.123259054181     	0.                           	0.                           	0.1
HARPN.2015-06-06T21-41-49.439_ccf_K5     	32.6388873297435        	0.798711127507921        	70.2872411071066             	0.111873604352062         	12.17                    	1.466779102171903 	-29.1727258061244    	0.                           	0.                           	0.1
HARPN.2015-06-07T21-28-27.306_ccf_K5     	12.2198106569969        	2.13406399976668         	120.352857163745             	0.125060859509678         	12.17                    	1.422042773747387 	-29.2277197540404    	-0.1                         	0.                           	0.
HARPN.2015-06-07T21-58-51.659_ccf_K5     	31.8401049138255        	3.36587644258915         	70.5820891801297             	0.116190423053193         	12.17                    	1.5875274502590395	-29.273635894381     	0.                           	0.                           	0.
HARPN.2015-06-08T21-14-54.785_ccf_K5     	22.2273865001223        	2.53077759105498         	42.968503227918              	0.120538100636963         	12.17                    	1.3815572575773012	-29.2707466690684    	0.1                          	0.                           	0.1
HARPN.2015-06-08T21-45-19.525_ccf_K5     	30.1587516699626        	2.75293656704476         	48.072898724565              	0.135764546509838         	12.17                    	1.5281598315642486	-29.3203260741887    	0.                           	0.                           	0.
HARPN.2015-06-11T21-14-25.417_ccf_K5     	37.613448813001         	3.18850075924235         	38.5055422081945             	0.129294899423816         	12.17                    	1.4296374011706425	-29.4142152459563    	0.                           	0.                           	0.2
HARPN.2015-06-11T21-44-50.475_ccf_K5     	43.4839917603476        	1.07153958549949         	74.3003965218663             	0.12051421148601          	12.17                    	1.5988155745628434	-29.4598950492601    	0.                           	0.                           	0.2
HARPN.2015-06-12T21-11-37.529_ccf_K5     	25.6800806273779        	0.791587011714542        	36.2764733832372             	0.137585362000575         	12.17                    	1.4349228685340978	-29.4393551745071    	0.                           	0.                           	0.1
HARPN.2015-06-14T21-15-45.969_ccf_K5     	42.2147329460529        	1.15359845319078         	46.2086072242294             	0.115161171972994         	12.17                    	1.4948252617710078	-29.4838703938538    	0.                           	0.                           	0.3
HARPN.2015-06-15T21-17-04.419_ccf_K5     	27.2796049108669        	0.888647962436279        	46.0809704665078             	0.175582177572572         	12.17                    	1.5239464811330496	-29.4897309178294    	0.                           	0.                           	0.1
HARPN.2015-06-15T21-47-29.071_ccf_K5     	10.1858061111304        	0.716458864893714        	42.3153184623309             	0.138652501678715         	12.17                    	1.7385118402256696	-29.5300694400898    	0.                           	0.                           	0.1
HARPN.2015-06-16T21-10-57.008_ccf_K5     	35.9593142071234        	1.72646710242768         	30.9703487624639             	0.129151822361437         	12.17                    	1.511617512812863 	-29.4775096389714    	0.                           	0.                           	0.1
HARPN.2015-06-16T21-41-21.747_ccf_K5     	15.9988030036447        	0.787510011305379        	71.2818734291947             	0.12983499063161          	12.17                    	1.720115493108412 	-29.5154036470287    	0.                           	0.                           	0.
HARPN.2015-06-17T21-12-55.057_ccf_K5     	43.0063554112952        	0.792884630684753        	39.1751708459945             	0.134040399646749         	12.17                    	1.545775699312057 	-29.465545228411     	0.                           	0.                           	0.3
HARPN.2015-06-17T21-43-20.110_ccf_K5     	31.5055900431816        	0.954214134740598        	129.693573538535             	0.129142605186553         	12.17                    	1.7710420338553716	-29.5063165966307    	0.                           	0.                           	0.
HARPN.2015-06-18T21-13-30.778_ccf_K5     	16.6036901349277        	0.637003195969109        	51.1246846466832             	0.133868137553718         	12.17                    	1.5736448663036868	-29.4449497888218    	0.                           	0.                           	0.1
HARPN.2015-06-18T21-43-55.430_ccf_K5     	35.3435712250344        	9.41620237031561         	72.1056858680614             	0.103145014420926         	12.17                    	1.8129768237684036	-29.4838043609644    	0.                           	0.                           	0.
HARPN.2015-06-19T21-18-29.190_ccf_K5     	33.46186265164          	-0.613271945576575       	53.4541027704561             	0.138215023927618         	12.17                    	1.6342015453685237	-29.4195676365168    	0.                           	0.                           	0.2
HARPN.2015-06-19T21-48-53.845_ccf_K5     	27.9684039813837        	0.047442367564065        	108.262447274373             	0.107326173514374         	12.17                    	1.9051261840613736	-29.456784418061     	0.                           	0.                           	0.2
HARPN.2015-06-29T21-08-01.425_V1.9_ccf_K5	30.3546383670479        	8.25325329226974         	5.45758708409646             	0.12662059276525          	12.1                     	1.8881565409975216	-28.6369475327818    	0.4                          	0.5                          	0.3
HARPN.2015-06-30T21-11-22.183_V1.9_ccf_K5	44.1935374907551        	0.855670692048443        	10.526901478524              	0.135829063132545         	12.1                     	1.970545054424134 	-28.5218106590918    	0.4                          	0.5                          	0.2
HARPN.2015-12-23T04-58-08.851_ccf_K5     	31.8442998124587        	1.5499766646379          	28.4624455962762             	0.120311787523475         	12.17                    	1.2108701950404133	30.0630147481433     	0.                           	0.                           	0.3
HARPN.2015-12-23T05-28-34.716_ccf_K5     	31.434995815794         	2.29826268009144         	58.942180923566              	0.125423012910976         	12.17                    	1.1734785471830471	30.0093164161787     	0.                           	0.                           	0.1
HARPN.2015-12-24T05-19-47.063_ccf_K5     	28.9866128935572        	10.3872920018013         	20.7524048654617             	0.140079609438725         	12.17                    	1.1778522514979795	29.9459618190093     	0.1                          	0.2                          	0.3
HARPN.2015-12-24T05-50-12.503_ccf_K5     	30.3260691377798        	4.2024468970069          	22.2172719560488             	0.0990604509203118        	12.17                    	1.1594132983952323	29.889958696031      	0.1                          	0.                           	0.2
HARPN.2015-12-25T05-57-58.220_ccf_K5     	29.7948756359912        	5.50792820513206         	25.0866179934127             	0.12077848140044          	12.17                    	1.1579318877070948	29.7865567535908     	0.3                          	0.2                          	0.2
HARPN.2015-12-25T06-28-22.652_ccf_K5     	30.0215319428407        	6.66732572362685         	22.4108115332531             	0.122359443711537         	12.17                    	1.1686185035127499	29.7310639277594     	0.1                          	0.1                          	0.2
HARPN.2015-12-28T05-05-33.805_ccf_K5     	28.69948474907          	6.94242331707352         	22.3539106885869             	0.141411483723347         	12.17                    	1.176470948281362 	29.5677886273474     	0.1                          	0.2                          	0.3
HARPN.2015-12-28T05-35-59.263_ccf_K5     	29.1740343083275        	7.21333812180628         	20.4415814187251             	0.128348148701552         	12.17                    	1.159085577364379 	29.5147403695089     	0.2                          	0.2                          	0.2
HARPN.2015-12-29T05-03-25.668_ccf_K5     	30.0996127635278        	2.75279515330473         	28.2690267977952             	0.100869550421246         	12.17                    	1.1748112166057416	29.4469134959573     	0.2                          	0.1                          	0.2
HARPN.2015-12-29T05-33-50.720_ccf_K5     	28.8544915063867        	5.354006345185           	25.6336814840776             	0.126914270164796         	12.17                    	1.158679158953504 	29.3961017051056     	0.1                          	0.2                          	0.1
HARPN.2016-01-03T04-43-57.085_V1.9_ccf_K5	33.1268404840489        	1.30968124585938         	43.2241534048102             	0.137035081553335         	12.1                     	1.174638077622222 	28.7415077678092     	0.                           	0.                           	0.1
HARPN.2016-01-03T05-14-22.943_V1.9_ccf_K5	28.8624834519116        	4.68593773846301         	18.8541807705934             	0.129653512973066         	12.1                     	1.1586641048019206	28.6825563547663     	0.                           	0.                           	0.
HARPN.2016-01-04T04-22-09.289_V1.9_ccf_K5	29.1788616113862        	3.85895659002679         	26.2607066522318             	0.133434343528371         	12.1                     	1.1942910863248595	28.6086364635607     	0.                           	0.                           	0.1
HARPN.2016-01-04T05-59-43.542_V1.9_ccf_K5	37.7931775826552        	0.914048134719404        	44.9305897365872             	0.110657122745158         	12.1                     	1.1774662964945908	28.4185253040661     	0.                           	0.                           	0.2
